open_time,open,high,low,close,volume,close_time,quote_volume,trades
2026-05-01T05:00:00+00:00,77042.44,77184.96,77033.91,77165.98,283.75111,2026-05-01T05:59:59.999000+00:00,21881559.0747505,47678
2026-05-01T06:00:00+00:00,77165.99,77179.53,76882.0,76993.48,439.15205,2026-05-01T06:59:59.999000+00:00,33838972.1777153,76532
2026-05-01T07:00:00+00:00,76993.49,77140.36,76957.04,77130.54,633.7325,2026-05-01T07:59:59.999000+00:00,48823881.489803,76326
2026-05-01T08:00:00+00:00,77130.54,77500.0,77048.0,77377.47,697.73561,2026-05-01T08:59:59.999000+00:00,53949516.062227,79304
2026-05-01T09:00:00+00:00,77377.48,77391.99,77200.15,77268.55,355.16559,2026-05-01T09:59:59.999000+00:00,27457228.8450314,44736
2026-05-01T10:00:00+00:00,77268.56,77433.72,77146.48,77304.34,330.99244,2026-05-01T10:59:59.999000+00:00,25574894.5390983,49538
2026-05-01T11:00:00+00:00,77303.8,77600.0,77263.66,77463.98,584.3796,2026-05-01T11:59:59.999000+00:00,45230880.1368593,86070
2026-05-01T12:00:00+00:00,77463.98,78170.2,77408.73,77896.01,1392.97654,2026-05-01T12:59:59.999000+00:00,108487055.4618687,174978
2026-05-01T13:00:00+00:00,77896.01,78914.12,77896.0,78737.25,2354.33999,2026-05-01T13:59:59.999000+00:00,184653368.7927472,259691
2026-05-01T14:00:00+00:00,78737.26,78871.8,78051.86,78358.75,1970.70152,2026-05-01T14:59:59.999000+00:00,154660069.1508653,204523
2026-05-01T15:00:00+00:00,78358.74,78735.92,78176.06,78445.89,1013.17746,2026-05-01T15:59:59.999000+00:00,79504974.0609564,166414
2026-05-01T16:00:00+00:00,78445.88,78683.23,78167.53,78214.36,704.68666,2026-05-01T16:59:59.999000+00:00,55222103.9001196,145416
2026-05-01T17:00:00+00:00,78214.36,78584.61,78131.02,78552.94,489.31938,2026-05-01T17:59:59.999000+00:00,38317149.7528229,110372
2026-05-01T18:00:00+00:00,78552.93,78623.37,78375.53,78423.9,487.76487,2026-05-01T18:59:59.999000+00:00,38294331.2939142,96469
2026-05-01T19:00:00+00:00,78423.91,78540.0,78313.16,78360.0,512.65483,2026-05-01T19:59:59.999000+00:00,40193133.1817525,83198
2026-05-01T20:00:00+00:00,78360.01,78422.81,77752.0,77880.18,827.52759,2026-05-01T20:59:59.999000+00:00,64613710.1571338,96235
2026-05-01T21:00:00+00:00,77880.18,78200.0,77857.97,78199.99,485.72824,2026-05-01T21:59:59.999000+00:00,37918877.4310233,61822
2026-05-01T22:00:00+00:00,78200.0,78411.13,78144.7,78153.38,331.97786,2026-05-01T22:59:59.999000+00:00,25994553.0235424,52866
2026-05-01T23:00:00+00:00,78153.37,78249.6,78043.28,78231.13,173.55448,2026-05-01T23:59:59.999000+00:00,13559501.6481018,60842
2026-05-02T00:00:00+00:00,78231.13,78393.39,78166.48,78341.75,211.29374,2026-05-02T00:59:59.999000+00:00,16542173.5736707,55791
2026-05-02T01:00:00+00:00,78341.75,78441.31,78294.19,78355.0,400.98852,2026-05-02T01:59:59.999000+00:00,31413938.351539,49585
2026-05-02T02:00:00+00:00,78355.0,78513.7,78260.95,78353.93,283.69022,2026-05-02T02:59:59.999000+00:00,22231169.0162909,42871
2026-05-02T03:00:00+00:00,78353.93,78514.82,78237.25,78400.0,300.16391,2026-05-02T03:59:59.999000+00:00,23530891.9108637,45743
2026-05-02T04:00:00+00:00,78399.99,78448.99,78123.53,78175.5,411.85061,2026-05-02T04:59:59.999000+00:00,32238063.2978411,44379
2026-05-02T05:00:00+00:00,78175.5,78235.25,78040.0,78174.0,526.60294,2026-05-02T05:59:59.999000+00:00,41153101.7511252,39232
2026-05-02T06:00:00+00:00,78174.0,78363.21,78148.24,78327.8,366.5645,2026-05-02T06:59:59.999000+00:00,28671003.4761428,33235
2026-05-02T07:00:00+00:00,78327.8,78342.18,78207.2,78220.0,170.02066,2026-05-02T07:59:59.999000+00:00,13309281.9844708,24648
2026-05-02T08:00:00+00:00,78220.0,78356.51,78165.3,78315.37,204.83037,2026-05-02T08:59:59.999000+00:00,16036059.0896568,24831
2026-05-02T09:00:00+00:00,78315.36,78394.0,78220.0,78293.57,257.64077,2026-05-02T09:59:59.999000+00:00,20177009.767908,29926
2026-05-02T10:00:00+00:00,78293.57,78311.97,78225.22,78249.3,136.41815,2026-05-02T10:59:59.999000+00:00,10676182.603203,18765
2026-05-02T11:00:00+00:00,78249.31,78249.31,78094.43,78143.08,269.24301,2026-05-02T11:59:59.999000+00:00,21044675.0375687,26917
2026-05-02T12:00:00+00:00,78143.09,78262.37,78108.41,78211.24,182.77682,2026-05-02T12:59:59.999000+00:00,14290097.3912471,27343
2026-05-02T13:00:00+00:00,78211.24,78423.85,78211.24,78367.06,227.00487,2026-05-02T13:59:59.999000+00:00,17781233.364863,34447
2026-05-02T14:00:00+00:00,78367.06,78484.42,78309.84,78423.98,190.15931,2026-05-02T14:59:59.999000+00:00,14909943.3036185,42297
2026-05-02T15:00:00+00:00,78423.98,78487.68,78365.96,78487.67,126.14054,2026-05-02T15:59:59.999000+00:00,9891703.9247525,32871
2026-05-02T16:00:00+00:00,78487.67,78596.61,78430.07,78455.02,194.42514,2026-05-02T16:59:59.999000+00:00,15265447.5028902,51734
2026-05-02T17:00:00+00:00,78455.02,78485.53,78368.24,78398.02,213.39843,2026-05-02T17:59:59.999000+00:00,16737270.8253233,27902
2026-05-02T18:00:00+00:00,78398.03,78493.31,78310.54,78466.62,118.15969,2026-05-02T18:59:59.999000+00:00,9263022.8267736,34867
2026-05-02T19:00:00+00:00,78466.63,78521.68,78440.11,78486.0,182.05466,2026-05-02T19:59:59.999000+00:00,14284795.0586476,28004
2026-05-02T20:00:00+00:00,78486.23,78491.26,78418.32,78451.38,61.92886,2026-05-02T20:59:59.999000+00:00,4858068.8485173,23025
2026-05-02T21:00:00+00:00,78451.37,79199.48,78439.51,78719.78,734.53837,2026-05-02T21:59:59.999000+00:00,57942265.6933412,97532
2026-05-02T22:00:00+00:00,78719.78,78872.39,78610.46,78832.98,266.49012,2026-05-02T22:59:59.999000+00:00,20976559.3424831,64442
2026-05-02T23:00:00+00:00,78832.98,78832.98,78631.9,78686.85,114.49221,2026-05-02T23:59:59.999000+00:00,9014431.5066717,35756
2026-05-03T00:00:00+00:00,78686.84,78754.55,78490.61,78542.32,233.96416,2026-05-03T00:59:59.999000+00:00,18389373.8855559,50475
2026-05-03T01:00:00+00:00,78542.33,78542.33,78152.25,78240.83,391.01401,2026-05-03T01:59:59.999000+00:00,30616811.4144062,76400
2026-05-03T02:00:00+00:00,78240.84,78309.09,78108.75,78171.85,222.42918,2026-05-03T02:59:59.999000+00:00,17390454.0915506,47632
2026-05-03T03:00:00+00:00,78171.86,78217.59,78109.94,78203.08,200.3559,2026-05-03T03:59:59.999000+00:00,15657286.6628591,34358
2026-05-03T04:00:00+00:00,78203.07,78236.45,78120.0,78163.19,89.71363,2026-05-03T04:59:59.999000+00:00,7013664.5311464,28765
2026-05-03T05:00:00+00:00,78163.19,78260.75,78163.17,78249.42,98.09285,2026-05-03T05:59:59.999000+00:00,7673668.6526239,21368
2026-05-03T06:00:00+00:00,78249.41,78337.26,78084.08,78288.3,306.94233,2026-05-03T06:59:59.999000+00:00,23993932.357596,35888
2026-05-03T07:00:00+00:00,78288.3,78483.67,78288.29,78363.25,299.42086,2026-05-03T07:59:59.999000+00:00,23478481.7208286,45006
2026-05-03T08:00:00+00:00,78363.24,78505.92,78363.24,78387.86,102.01693,2026-05-03T08:59:59.999000+00:00,8002629.2022405,33227
2026-05-03T09:00:00+00:00,78387.87,78604.67,78354.53,78529.57,293.1321,2026-05-03T09:59:59.999000+00:00,23007106.6054675,44612
2026-05-03T10:00:00+00:00,78529.57,78534.4,78406.97,78408.01,140.79481,2026-05-03T10:59:59.999000+00:00,11045692.5832175,21933
2026-05-03T11:00:00+00:00,78408.01,78849.22,78380.0,78656.01,412.8313,2026-05-03T11:59:59.999000+00:00,32463282.4060025,51272
2026-05-03T12:00:00+00:00,78656.01,78878.77,78656.0,78747.09,294.28187,2026-05-03T12:59:59.999000+00:00,23180728.9792988,56563
2026-05-03T13:00:00+00:00,78747.09,78769.63,78586.99,78670.01,196.40341,2026-05-03T13:59:59.999000+00:00,15454116.874971,41759
2026-05-03T14:00:00+00:00,78670.01,78786.57,78608.7,78741.0,409.96615,2026-05-03T14:59:59.999000+00:00,32265348.0552562,56576
2026-05-03T15:00:00+00:00,78741.0,78815.19,78633.4,78668.36,237.20487,2026-05-03T15:59:59.999000+00:00,18675722.4441427,43092
2026-05-03T16:00:00+00:00,78668.36,78784.56,78600.0,78654.0,167.53902,2026-05-03T16:59:59.999000+00:00,13181272.9093631,44250
2026-05-03T17:00:00+00:00,78654.01,78822.83,78558.65,78725.76,357.9255,2026-05-03T17:59:59.999000+00:00,28153483.8770617,52110
2026-05-03T18:00:00+00:00,78725.76,78763.57,78631.61,78739.67,138.18974,2026-05-03T18:59:59.999000+00:00,10875031.0261944,32709
2026-05-03T19:00:00+00:00,78739.68,78853.32,78676.67,78760.32,252.60944,2026-05-03T19:59:59.999000+00:00,19887500.7818189,39278
2026-05-03T20:00:00+00:00,78760.32,79268.0,78732.04,78915.99,645.7979,2026-05-03T20:59:59.999000+00:00,51036893.8705236,92281
2026-05-03T21:00:00+00:00,78915.99,79056.59,78650.0,78831.59,357.48617,2026-05-03T21:59:59.999000+00:00,28193836.4548989,76810
2026-05-03T22:00:00+00:00,78831.6,79447.0,78831.6,79177.29,934.95879,2026-05-03T22:59:59.999000+00:00,74026964.5373802,187344
2026-05-03T23:00:00+00:00,79177.29,79287.82,78484.42,78568.57,642.72198,2026-05-03T23:59:59.999000+00:00,50631046.5272244,138766
2026-05-04T00:00:00+00:00,78568.58,78572.57,78288.88,78547.14,434.86007,2026-05-04T00:59:59.999000+00:00,34109856.7074657,124823
2026-05-04T01:00:00+00:00,78547.15,79848.84,78412.49,79769.43,1366.42153,2026-05-04T01:59:59.999000+00:00,108368475.5730271,210432
2026-05-04T02:00:00+00:00,79769.43,80420.9,79540.05,80173.3,2278.14954,2026-05-04T02:59:59.999000+00:00,182211034.8815555,311169
2026-05-04T03:00:00+00:00,80173.3,80458.0,79926.9,80316.31,1012.18218,2026-05-04T03:59:59.999000+00:00,81160285.1993266,151705
2026-05-04T04:00:00+00:00,80316.3,80635.51,80233.04,80332.06,1362.02834,2026-05-04T04:59:59.999000+00:00,109502414.3608939,175006
2026-05-04T05:00:00+00:00,80332.06,80395.96,79956.25,80027.26,746.81318,2026-05-04T05:59:59.999000+00:00,59862060.4370411,88298
2026-05-04T06:00:00+00:00,80027.26,80048.64,79500.0,79877.9,1103.73906,2026-05-04T06:59:59.999000+00:00,88095643.6571576,102725
